Time,GroupCount_warm_data,Mean_Energy,Temperature,Humidity,Cloud_Cover,Precipitation,Wind_Speed,Season,hour,day,GroupCount_baseline_warm,mean_Mean_Energy,normalized_nrg
2012-07-15 08:00:00,1033,0.743435624394967,11,70,0,0,18.4,Winter,8,Sunday,140,0.793283716812258,-0.0498480924172913
2012-07-15 09:00:00,1033,0.788640851887706,11.5,68,1,0,22.2,Winter,9,Sunday,140,0.69398538937523,0.0946554625124758
2012-07-15 10:00:00,1033,0.741185866408519,12.2,63,2,0,24.7,Winter,10,Sunday,140,0.6175715541652,0.123614312243319
2012-07-15 11:00:00,1033,0.693721200387221,13.2,57,0,0,23.7,Winter,11,Sunday,140,0.568207197410162,0.125514002977059
2012-07-15 12:00:00,1033,0.670726040658276,14.1,53,1,0,22.4,Winter,12,Sunday,140,0.549416058572594,0.121309982085682
2012-07-15 13:00:00,1033,0.65889738625363,14.9,50,3,0,20.3,Winter,13,Sunday,140,0.540288637460834,0.118608748792796
2012-07-15 14:00:00,1033,0.611045498547919,15.3,49,0,0,18.8,Winter,14,Sunday,140,0.53234517950799,0.0787003190399294
2012-07-15 15:00:00,1033,0.625647628267183,15.5,48,0,0,17.4,Winter,15,Sunday,140,0.546810445847828,0.0788371824193554
2012-07-15 16:00:00,1033,0.75981422551911,15.2,50,0,0,15.9,Winter,16,Sunday,140,0.633748748818531,0.126065476700579
2012-07-15 17:00:00,1032,1.01440891472868,15.2,52,1,0,16.6,Winter,17,Sunday,140,0.846839133394714,0.167569781333966
2012-07-15 18:00:00,1032,1.41601937984496,14.1,54,3,0,18.4,Winter,18,Sunday,140,1.17026277544015,0.245756604404812
2012-07-15 19:00:00,1032,1.44285174418605,13,56,2,0,19.3,Winter,19,Sunday,140,1.22790231984019,0.214949424345864
2012-07-15 20:00:00,1032,1.39808236434108,12.2,59,5,0,19.9,Winter,20,Sunday,140,1.17044224784823,0.227640116492851
2012-07-15 21:00:00,1032,1.23351841085271,11.6,60,3,0,19.7,Winter,21,Sunday,140,1.07818721997913,0.155331190873578
2012-07-15 22:00:00,1032,1.02931976744186,11.1,62,1,0,19.6,Winter,22,Sunday,140,0.911344573948271,0.117975193493589
2012-07-15 23:00:00,1032,0.797579457364341,10.6,63,1,0,19.1,Winter,23,Sunday,140,0.705495515642604,0.0920839417217373
2012-07-16 00:00:00,1032,0.61003003312055,10.3,64,0,0,18.7,Winter,0,Monday,139,0.547503244709337,0.0625267884112128
2012-07-16 01:00:00,1031,0.504422890397673,10,65,0,0,18.5,Winter,1,Monday,139,0.458134654836615,0.0462882355610582
2012-07-16 02:00:00,1031,0.460681862269641,9.8,66,0,0,17.9,Winter,2,Monday,139,0.413278798760826,0.0474030635088153
2012-07-16 03:00:00,1031,0.415358874878758,9.7,68,0,0,17.6,Winter,3,Monday,139,0.389517213776236,0.0258416611025221
2012-07-16 04:00:00,1032,0.395190891472868,9.6,69,0,0,16.9,Winter,4,Monday,139,0.380648979908228,0.0145419115646402
2012-07-16 05:00:00,1032,0.431757751937984,9.3,69,0,0,16,Winter,5,Monday,139,0.40308277520555,0.0286749767324335
2012-07-16 06:00:00,1032,0.571191860465116,9.3,71,0,0,14.8,Winter,6,Monday,139,0.510892687039279,0.0602991734258375
2012-07-16 07:00:00,1032,0.860306201550388,9.3,73,0,0,13.9,Winter,7,Monday,139,0.710952754742681,0.149353446807707
2012-07-16 08:00:00,1030,0.9238162623718,9.7,73,0,0,12.9,Winter,8,Monday,140,0.793283716812258,0.130532545559542
2012-07-16 09:00:00,1029,0.773627793974732,11,70,0,0,10.8,Winter,9,Monday,140,0.69398538937523,0.0796424045995018
2012-07-16 10:00:00,1030,0.671763238503801,12.6,65,0,0,9.4,Winter,10,Monday,140,0.6175715541652,0.0541916843386009
2012-07-16 11:00:00,1032,0.565229651162791,14,61,0,0,8.2,Winter,11,Monday,140,0.568207197410162,-0.0029775462473709
2012-07-16 12:00:00,1034,0.540529736775713,15.1,58,0,0,5.9,Winter,12,Monday,140,0.549416058572594,-0.00888632179688142
2012-07-16 13:00:00,1035,0.533641603715517,15.8,57,0,0,4,Winter,13,Monday,140,0.540288637460834,-0.00664703374531661
2012-07-16 14:00:00,1037,0.528062680810029,16.1,57,0,0,1.5,Winter,14,Monday,140,0.53234517950799,-0.0042824986979606
2012-07-16 15:00:00,1038,0.529659704102618,16,58,0,0,1.1,Winter,15,Monday,140,0.546810445847828,-0.0171507417452096
2012-07-16 16:00:00,1039,0.596032723772858,15.6,64,0,0,4.3,Winter,16,Monday,140,0.633748748818531,-0.0377160250456728
2012-07-16 17:00:00,1039,0.869877767083734,15.3,64,0,0,6.5,Winter,17,Monday,140,0.846839133394714,0.0230386336890205
2012-07-16 18:00:00,1039,1.33581809432146,14.2,70,0,0,8,Winter,18,Monday,140,1.17026277544015,0.165555318881312
2012-07-16 19:00:00,1039,1.41561212704523,13.6,72,0,0,8,Winter,19,Monday,140,1.22790231984019,0.187709807205044
2012-07-16 20:00:00,1041,1.32639960835763,13.3,74,2,0,8.2,Winter,20,Monday,140,1.17044224784823,0.155957360509401
2012-07-16 21:00:00,1039,1.24999903753609,13.2,75,3,0,8.7,Winter,21,Monday,140,1.07818721997913,0.171811817556959
2012-07-16 22:00:00,1039,1.01852165543792,13,76,3,0,8.1,Winter,22,Monday,140,0.911344573948271,0.107177081489649
2012-07-16 23:00:00,1039,0.739748796920115,12.9,75,9,0,7.6,Winter,23,Monday,140,0.705495515642604,0.0342532812775113
2012-07-17 00:00:00,1039,0.584756583623307,12.7,74,10,0,7.7,Winter,0,Tuesday,139,0.547503244709337,0.0372533389139698
2012-07-17 01:00:00,1040,0.487100961538461,12.6,73,6,0,8.2,Winter,1,Tuesday,139,0.458134654836615,0.0289663067018462
2012-07-17 02:00:00,1040,0.431853846153846,12.5,74,3,0,8.2,Winter,2,Tuesday,139,0.413278798760826,0.0185750473930203
2012-07-17 03:00:00,1040,0.404480769230769,12.4,74,1,0,7.1,Winter,3,Tuesday,139,0.389517213776236,0.0149635554545331
2012-07-17 04:00:00,1040,0.404116741319316,12.1,76,0,0,7,Winter,4,Tuesday,139,0.380648979908228,0.0234677614110882
2012-07-17 05:00:00,1039,0.443205004812319,11.4,77,0,0,7.3,Winter,5,Tuesday,139,0.40308277520555,0.0401222296067685
2012-07-17 06:00:00,1039,0.590854667949952,10.7,80,0,0,7.9,Winter,6,Tuesday,139,0.510892687039279,0.0799619809106734
2012-07-17 07:00:00,1039,0.840715110683349,10.2,82,0,0,8,Winter,7,Tuesday,139,0.710952754742681,0.129762355940668
2012-07-17 08:00:00,1040,0.941878938520653,10.3,81,0,0,8.4,Winter,8,Tuesday,140,0.793283716812258,0.148595221708395
2012-07-17 09:00:00,1041,0.740303439959731,11.8,74,0,0,6.7,Winter,9,Tuesday,140,0.69398538937523,0.0463180505845008
2012-07-17 10:00:00,1044,0.599624452327265,13.7,66,0,0,5.9,Winter,10,Tuesday,140,0.6175715541652,-0.0179471018379351
2012-07-17 11:00:00,1051,0.55065427490483,15.4,59,0,0,6.6,Winter,11,Tuesday,140,0.568207197410162,-0.0175529225053319
2012-07-17 12:00:00,1054,0.514263721245557,16.7,53,0,0,6.9,Winter,12,Tuesday,140,0.549416058572594,-0.0351523373270375
2012-07-17 13:00:00,1058,0.477636097842567,17.5,49,0,0,6.1,Winter,13,Tuesday,140,0.540288637460834,-0.0626525396182667
2012-07-17 14:00:00,1062,0.465718190885689,17.9,47,0,0,5.4,Winter,14,Tuesday,140,0.53234517950799,-0.0666269886223007
2012-07-17 15:00:00,1063,0.461918156161806,18,47,0,0,4.4,Winter,15,Tuesday,140,0.546810445847828,-0.0848922896860216
2012-07-17 16:00:00,1063,0.527586077140169,17.5,53,0,0,5.2,Winter,16,Tuesday,140,0.633748748818531,-0.106162671678362
2012-07-17 17:00:00,1063,0.77805644402634,16.5,61,0,0,7.1,Winter,17,Tuesday,140,0.846839133394714,-0.0687826893683735
2012-07-17 18:00:00,1063,1.23571401693321,15.6,67,0,0,8.2,Winter,18,Tuesday,140,1.17026277544015,0.0654512414930619
2012-07-17 19:00:00,1063,1.33509783631232,15.1,72,0,0,8.9,Winter,19,Tuesday,140,1.22790231984019,0.107195516472134
2012-07-17 20:00:00,1063,1.26537028489398,14.7,76,0,0,7.6,Winter,20,Tuesday,140,1.17044224784823,0.094928037045751
2012-07-17 21:00:00,1059,1.14906893295562,14.2,79,0,0,8.6,Winter,21,Tuesday,140,1.07818721997913,0.0708817129764885
2012-07-17 22:00:00,1059,0.964955618508026,13.7,82,8,0,8.5,Winter,22,Tuesday,140,0.911344573948271,0.0536110445597555
2012-07-17 23:00:00,1059,0.712796033994334,13.4,83,46,0,7.2,Winter,23,Tuesday,140,0.705495515642604,0.00730051835173029
2012-07-18 00:00:00,1059,0.54789569225658,12.9,84,81,0,8.5,Winter,0,Wednesday,139,0.547503244709337,0.000392447547242769
2012-07-18 01:00:00,1063,0.448365004703669,12.5,84,89,0,7.8,Winter,1,Wednesday,139,0.458134654836615,-0.00976965013294578
2012-07-18 02:00:00,1063,0.415265286923801,12.1,84,87,0,6.5,Winter,2,Wednesday,139,0.413278798760826,0.00198648816297536
2012-07-18 03:00:00,1063,0.402214487300094,12,84,78,0,6.1,Winter,3,Wednesday,139,0.389517213776236,0.0126972735238581
2012-07-18 04:00:00,1063,0.397441204139229,12,82,57,0,6,Winter,4,Wednesday,139,0.380648979908228,0.0167922242310012
2012-07-18 05:00:00,1063,0.433741298212606,11.8,82,47,0,7.3,Winter,5,Wednesday,139,0.40308277520555,0.0306585230070555
2012-07-18 06:00:00,1063,0.59340169332079,11.7,80,65,0,8.2,Winter,6,Wednesday,139,0.510892687039279,0.0825090062815114
2012-07-18 07:00:00,1063,0.832647224835372,11.7,77,69,0,9.2,Winter,7,Wednesday,139,0.710952754742681,0.121694470092691
2012-07-18 08:00:00,1064,0.894228383458646,12.2,74,45,0,10.8,Winter,8,Wednesday,140,0.793283716812258,0.100944666646388
2012-07-18 09:00:00,1064,0.677338506477461,13.2,70,36,0,10.2,Winter,9,Wednesday,140,0.69398538937523,-0.0166468828977693
2012-07-18 10:00:00,1067,0.580578022055025,14.4,68,36,0,9.6,Winter,10,Wednesday,140,0.6175715541652,-0.0369935321101752
2012-07-18 11:00:00,1078,0.531722543461829,15.2,67,7,0,10.5,Winter,11,Wednesday,140,0.568207197410162,-0.0364846539483329
2012-07-18 12:00:00,1082,0.515395435881346,16.2,64,5,0,11.1,Winter,12,Wednesday,140,0.549416058572594,-0.0340206226912485
2012-07-18 13:00:00,1084,0.486524907749078,16.7,61,28,0,11.4,Winter,13,Wednesday,140,0.540288637460834,-0.0537637297117557
2012-07-18 14:00:00,1086,0.471322303940255,17.2,59,42,0,11.5,Winter,14,Wednesday,140,0.53234517950799,-0.0610228755677347
2012-07-18 15:00:00,1087,0.461032948874882,17.5,57,49,0,10.6,Winter,15,Wednesday,140,0.546810445847828,-0.0857774969729456
2012-07-18 16:00:00,1090,0.543220183486239,17.2,60,45,0,8.3,Winter,16,Wednesday,140,0.633748748818531,-0.0905285653322918
2012-07-18 17:00:00,1090,0.767019266055045,16.7,63,59,0,9.2,Winter,17,Wednesday,140,0.846839133394714,-0.0798198673396685
2012-07-18 18:00:00,1090,1.14912110091743,15.6,69,53,0,9.9,Winter,18,Wednesday,140,1.17026277544015,-0.021141674522718
2012-07-18 19:00:00,1090,1.26482369175657,14.8,73,35,0,10.5,Winter,19,Wednesday,140,1.22790231984019,0.0369213719163843
2012-07-18 20:00:00,1091,1.20914158752764,14.3,75,28,0,11.5,Winter,20,Wednesday,140,1.17044224784823,0.0386993396794109
2012-07-18 21:00:00,1089,1.11268595041322,13.8,76,14,0,11.5,Winter,21,Wednesday,140,1.07818721997913,0.0344987304340885
2012-07-18 22:00:00,1089,0.935957759412304,13.4,76,13,0,10.3,Winter,22,Wednesday,140,0.911344573948271,0.0246131854640335
2012-07-18 23:00:00,1089,0.715921028466482,13.1,74,10,0,10.7,Winter,23,Wednesday,140,0.705495515642604,0.0104255128238783
2012-07-19 00:00:00,1089,0.545146923783287,12.7,73,8,0,11.5,Winter,0,Thursday,139,0.547503244709337,-0.0023563209260502
2012-07-19 01:00:00,1089,0.448007346189164,12.3,72,24,0,12,Winter,1,Thursday,139,0.458134654836615,-0.0101273086474508
2012-07-19 02:00:00,1089,0.415691460055096,12,71,40,0,11.8,Winter,2,Thursday,139,0.413278798760826,0.00241266129427037
2012-07-19 03:00:00,1089,0.398279155188246,11.6,71,22,0,11.7,Winter,3,Thursday,139,0.389517213776236,0.00876194141201014
2012-07-19 04:00:00,1089,0.409449790800262,11.3,72,2,0,11.9,Winter,4,Thursday,139,0.380648979908228,0.0288008108920342
2012-07-19 05:00:00,1091,0.442196150320806,10.9,73,0,0,11.6,Winter,5,Thursday,139,0.40308277520555,0.0391133751152555
2012-07-19 06:00:00,1091,0.585259395050413,10.7,73,1,0,11.6,Winter,6,Thursday,139,0.510892687039279,0.0743667080111344
2012-07-19 07:00:00,1091,0.81809074243813,10.6,73,2,0,11.3,Winter,7,Thursday,139,0.710952754742681,0.107137987695449
2012-07-19 08:00:00,1091,0.934000960357681,10.9,72,9,0,12.3,Winter,8,Thursday,140,0.793283716812258,0.140717243545423
2012-07-19 09:00:00,1092,0.712451895847366,11.9,70,9,0,12.2,Winter,9,Thursday,140,0.69398538937523,0.0184665064721358
2012-07-19 10:00:00,1096,0.584800481088255,12.8,71,15,0,13.7,Winter,10,Thursday,140,0.6175715541652,-0.0327710730769452
2012-07-19 11:00:00,1104,0.537834145371059,13.4,74,42,0,15.7,Winter,11,Thursday,140,0.568207197410162,-0.0303730520391029
2012-07-19 12:00:00,1111,0.541604353780702,13.2,78,74,0.5,19.4,Winter,12,Thursday,140,0.549416058572594,-0.00781170479189242
2012-07-19 13:00:00,1112,0.559438848920863,12.4,82,73,0.5,20.6,Winter,13,Thursday,140,0.540288637460834,0.0191502114600294
2012-07-19 14:00:00,1112,0.548039090021783,12.5,82,68,0.2,20.6,Winter,14,Thursday,140,0.53234517950799,0.0156939105137933
2012-07-19 15:00:00,1113,0.612825696316263,12.7,81,64,0.2,20.4,Winter,15,Thursday,140,0.546810445847828,0.0660152504684355
2012-07-19 16:00:00,1113,0.740211870968366,12.9,78,52,0.4,18.4,Winter,16,Thursday,140,0.633748748818531,0.106463122149835
2012-07-19 17:00:00,1114,1.03370107719928,12.8,80,48,0.2,16,Winter,17,Thursday,140,0.846839133394714,0.186861943804567
2012-07-19 18:00:00,1114,1.3328842010772,12.7,80,58,0,15.9,Winter,18,Thursday,140,1.17026277544015,0.162621425637052
2012-07-19 19:00:00,1114,1.38533303411131,12.9,78,53,0,14.3,Winter,19,Thursday,140,1.22790231984019,0.157430714271124
2012-07-19 20:00:00,1114,1.34695220916184,12.8,78,41,0.1,13.5,Winter,20,Thursday,140,1.17044224784823,0.176509961313611
2012-07-19 21:00:00,1113,1.22737735849057,12.7,78,59,0.1,12.2,Winter,21,Thursday,140,1.07818721997913,0.149190138511438
2012-07-19 22:00:00,1113,1.04917969451932,12.7,77,78,0,11.4,Winter,22,Thursday,140,0.911344573948271,0.137835120571049
2012-07-19 23:00:00,1113,0.786577717879604,12.5,78,62,0.1,12.2,Winter,23,Thursday,140,0.705495515642604,0.0810822022370002
2012-07-20 00:00:00,1113,0.6087998236929,12.4,78,61,0,12.5,Winter,0,Friday,139,0.547503244709337,0.0612965789835628
2012-07-20 01:00:00,1114,0.483738779174147,12.2,78,55,0,12.8,Winter,1,Friday,139,0.458134654836615,0.0256041243375322
2012-07-20 02:00:00,1114,0.446,12,79,42,0,13.2,Winter,2,Friday,139,0.413278798760826,0.0327212012391744
2012-07-20 03:00:00,1114,0.422530520646319,11.8,79,20,0,13.4,Winter,3,Friday,139,0.389517213776236,0.0330133068700831
2012-07-20 04:00:00,1114,0.408381508078994,11.6,79,12,0,13.7,Winter,4,Friday,139,0.380648979908228,0.0277325281707662
2012-07-20 05:00:00,1114,0.440013464991023,11.2,79,12,0,13.8,Winter,5,Friday,139,0.40308277520555,0.0369306897854725
2012-07-20 06:00:00,1114,0.582279090418723,11.1,77,7,0,13.7,Winter,6,Friday,139,0.510892687039279,0.0713864033794445
2012-07-20 07:00:00,1115,0.871669058295964,10.9,76,12,0,13.4,Winter,7,Friday,139,0.710952754742681,0.160716303553283
2012-07-20 08:00:00,1115,0.941996412556053,11.3,74,12,0,11.8,Winter,8,Friday,140,0.793283716812258,0.148712695743795
2012-07-20 09:00:00,1115,0.721288898532556,12.2,69,25,0,11.4,Winter,9,Friday,140,0.69398538937523,0.0273035091573257
2012-07-20 10:00:00,1120,0.63887177808846,13.3,64,31,0,12.1,Winter,10,Friday,140,0.6175715541652,0.0213002239232598
2012-07-20 11:00:00,1130,0.55575381124589,14.2,61,31,0,13.4,Winter,11,Friday,140,0.568207197410162,-0.0124533861642719
2012-07-20 12:00:00,1134,0.538937411525224,14.9,59,55,0,16.1,Winter,12,Friday,140,0.549416058572594,-0.0104786470473704
2012-07-20 13:00:00,1137,0.523597185576078,15,59,99,0,17.9,Winter,13,Friday,140,0.540288637460834,-0.0166914518847556
2012-07-20 14:00:00,1139,0.526247585601405,15,60,81,0,17.7,Winter,14,Friday,140,0.53234517950799,-0.0060975939065846
2012-07-20 15:00:00,1139,0.561933274802459,14.9,61,87,0,16.9,Winter,15,Friday,140,0.546810445847828,0.0151228289546315
2012-07-20 16:00:00,1139,0.686309920983319,14.7,62,84,0,16.2,Winter,16,Friday,140,0.633748748818531,0.0525611721647882
2012-07-20 17:00:00,1139,0.940263388937664,14.4,64,97,0,15.9,Winter,17,Friday,140,0.846839133394714,0.0934242555429505
2012-07-20 18:00:00,1139,1.28963827919227,14.3,64,63,0,15.6,Winter,18,Friday,140,1.17026277544015,0.119375503752122
2012-07-20 19:00:00,1139,1.36621246707638,14.3,63,56,0,15.6,Winter,19,Friday,140,1.22790231984019,0.138310147236194
2012-07-20 20:00:00,1139,1.29896751536436,14.5,62,81,0,16,Winter,20,Friday,140,1.17044224784823,0.128525267516131
2012-07-20 21:00:00,1139,1.14837840210711,14.7,63,63,0,16,Winter,21,Friday,140,1.07818721997913,0.0701911821279784
2012-07-20 22:00:00,1139,0.983856014047411,14.5,66,53,0,16,Winter,22,Friday,140,0.911344573948271,0.0725114400991405
2012-07-20 23:00:00,1139,0.799026338893767,14.6,66,59,0,15.7,Winter,23,Friday,140,0.705495515642604,0.0935308232511632
2012-07-21 00:00:00,1139,0.630805970149254,14.6,66,70,0,15.5,Winter,0,Saturday,139,0.547503244709337,0.0833027254399168
2012-07-21 01:00:00,1139,0.503223002633889,14.7,67,67,0,14.5,Winter,1,Saturday,139,0.458134654836615,0.0450883477972742
2012-07-21 02:00:00,1139,0.439713784021071,14.5,70,60,0,14.2,Winter,2,Saturday,139,0.413278798760826,0.0264349852602453
2012-07-21 03:00:00,1139,0.408501316944688,14.4,71,62,0,14.2,Winter,3,Saturday,139,0.389517213776236,0.0189841031684521
2012-07-21 04:00:00,1139,0.401266022827041,14.3,73,54,0,15.5,Winter,4,Saturday,139,0.380648979908228,0.0206170429188132
2012-07-21 05:00:00,1139,0.415935908691834,14.3,73,70,0,16.1,Winter,5,Saturday,139,0.40308277520555,0.0128531334862835
2012-07-21 06:00:00,1139,0.481663740122915,14.4,75,71,0,17.2,Winter,6,Saturday,139,0.510892687039279,-0.0292289469163636
2012-07-21 07:00:00,1139,0.615432872787763,14.5,77,88,0.2,18.1,Winter,7,Saturday,139,0.710952754742681,-0.0955198819549183
2012-07-21 08:00:00,1140,0.81293918385595,14.6,77,69,0.2,18,Winter,8,Saturday,140,0.793283716812258,0.0196554670436917
2012-07-21 09:00:00,1140,0.790476658838698,15,75,65,0,19.1,Winter,9,Saturday,140,0.69398538937523,0.0964912694634678
2012-07-21 10:00:00,1143,0.795466966192545,15.2,73,73,0.1,20.2,Winter,10,Saturday,140,0.6175715541652,0.177895412027345
2012-07-21 11:00:00,1146,0.777985069937358,15.5,68,46,0,22.7,Winter,11,Saturday,140,0.568207197410162,0.209777872527196
2012-07-21 12:00:00,1151,0.764192653471509,15.4,66,45,0,25.3,Winter,12,Saturday,140,0.549416058572594,0.214776594898915
2012-07-21 13:00:00,1153,0.752359063313097,15.2,64,54,0,25.8,Winter,13,Saturday,140,0.540288637460834,0.212070425852263
2012-07-21 14:00:00,1153,0.763104076322636,15.1,61,42,0,25.1,Winter,14,Saturday,140,0.53234517950799,0.230758896814646
2012-07-21 15:00:00,1153,0.807303555941024,14.9,60,31,0,24.3,Winter,15,Saturday,140,0.546810445847828,0.260493110093196
2012-07-21 16:00:00,1153,0.853690210320902,14.7,60,35,0,22.2,Winter,16,Saturday,140,0.633748748818531,0.219941461502371
2012-07-21 17:00:00,1152,1.09798263888889,14.4,62,43,0,20.9,Winter,17,Saturday,140,0.846839133394714,0.251143505494177
2012-07-21 18:00:00,1152,1.32742274305556,14.2,61,46,0,19.9,Winter,18,Saturday,140,1.17026277544015,0.157159967615412
2012-07-21 19:00:00,1152,1.29072395833333,14.2,61,69,0,18.7,Winter,19,Saturday,140,1.22790231984019,0.0628216384931444
2012-07-21 20:00:00,1152,1.18348644143981,14.1,63,91,0,17.1,Winter,20,Saturday,140,1.17044224784823,0.013044193591581
2012-07-21 21:00:00,1151,1.09223718505647,14.2,63,95,0,16.5,Winter,21,Saturday,140,1.07818721997913,0.0140499650773385
2012-07-21 22:00:00,1151,0.952198088618592,14,67,96,0,17.5,Winter,22,Saturday,140,0.911344573948271,0.0408535146703215
2012-07-21 23:00:00,1151,0.783354474370112,13.6,73,65,0,17.8,Winter,23,Saturday,140,0.705495515642604,0.0778589587275083
2012-07-22 00:00:00,1151,0.628782081722368,13.2,81,93,0,18.4,Winter,0,Sunday,139,0.547503244709337,0.0812788370130308
2012-07-22 01:00:00,1153,0.527760624457936,13,86,75,0.6,18.4,Winter,1,Sunday,139,0.458134654836615,0.0696259696213212
2012-07-22 02:00:00,1153,0.446882046834345,13,86,90,0.4,18.7,Winter,2,Sunday,139,0.413278798760826,0.0336032480735194
2012-07-22 03:00:00,1153,0.426272333044233,13,86,88,0.4,17.1,Winter,3,Sunday,139,0.389517213776236,0.0367551192679971
2012-07-22 04:00:00,1153,0.39913963573287,13,84,66,0.3,16.3,Winter,4,Sunday,139,0.380648979908228,0.0184906558246422
2012-07-22 05:00:00,1153,0.403472679965308,13.2,83,74,0.6,16.3,Winter,5,Sunday,139,0.40308277520555,0.000389904759757531
2012-07-22 06:00:00,1153,0.438189071986123,13.4,82,63,0.3,15.9,Winter,6,Sunday,139,0.510892687039279,-0.0727036150531556
2012-07-22 07:00:00,1153,0.561971379011275,13.4,80,86,0.2,14.4,Winter,7,Sunday,139,0.710952754742681,-0.148981375731406
2012-07-22 08:00:00,1153,0.769267904681025,13.7,78,76,0.2,13,Winter,8,Sunday,140,0.793283716812258,-0.0240158121312333
2012-07-22 09:00:00,1152,0.837767361111111,14.2,75,67,0.1,12.7,Winter,9,Sunday,140,0.69398538937523,0.143781971735881
2012-07-22 10:00:00,1152,0.817961805555556,14.6,73,56,0.1,12,Winter,10,Sunday,140,0.6175715541652,0.200390251390356
2012-07-22 11:00:00,1152,0.844971354166666,15.1,68,59,0.1,13.7,Winter,11,Sunday,140,0.568207197410162,0.276764156756504
2012-07-22 12:00:00,1152,0.850297706917944,15.2,66,48,0,15.3,Winter,12,Sunday,140,0.549416058572594,0.30088164834535
2012-07-22 13:00:00,1153,0.836203816131829,15.2,65,36,0.1,18.1,Winter,13,Sunday,140,0.540288637460834,0.295915178670995
2012-07-22 14:00:00,1153,0.872110147441457,15.2,65,52,0,16.9,Winter,14,Sunday,140,0.53234517950799,0.339764967933467
2012-07-22 15:00:00,1153,0.866098005203815,15,65,49,0,16.7,Winter,15,Sunday,140,0.546810445847828,0.319287559355987
2012-07-22 16:00:00,1153,0.969523646044137,14.8,65,54,0,16,Winter,16,Sunday,140,0.633748748818531,0.335774897225606
2012-07-22 17:00:00,1152,1.22735069444445,15.1,63,56,0,15.3,Winter,17,Sunday,140,0.846839133394714,0.380511561049737
2012-07-22 18:00:00,1152,1.50013715277778,14.8,64,45,0,15.1,Winter,18,Sunday,140,1.17026277544015,0.329874377337632
2012-07-22 19:00:00,1152,1.46257118055556,14.6,62,39,0,15.5,Winter,19,Sunday,140,1.22790231984019,0.234668860715374
2012-07-22 20:00:00,1152,1.37341819387127,14.4,63,49,0,16.6,Winter,20,Sunday,140,1.17044224784823,0.202975946023041
2012-07-22 21:00:00,1151,1.22054821894005,14.2,64,56,0,16.4,Winter,21,Sunday,140,1.07818721997913,0.142360998960918
2012-07-22 22:00:00,1151,0.998450043440487,14.1,65,49,0,15.6,Winter,22,Sunday,140,0.911344573948271,0.0871054694922165
2012-07-22 23:00:00,1151,0.759339704604692,13.8,66,66,0,15.3,Winter,23,Sunday,140,0.705495515642604,0.0538441889620883
2012-07-23 00:00:00,1151,0.56612659583454,13.6,68,57,0,14.6,Winter,0,Monday,139,0.547503244709337,0.0186233511252027
2012-07-23 01:00:00,1152,0.457720486111111,13.6,68,47,0,14.8,Winter,1,Monday,139,0.458134654836615,-0.000414168725503816
2012-07-23 02:00:00,1152,0.423339409722222,13.5,68,58,0,14.5,Winter,2,Monday,139,0.413278798760826,0.0100606109613964
2012-07-23 03:00:00,1152,0.391386284722222,13.3,68,46,0,14.2,Winter,3,Monday,139,0.389517213776236,0.0018690709459861
2012-07-23 04:00:00,1152,0.383065775723957,13.3,68,46,0,13.6,Winter,4,Monday,139,0.380648979908228,0.00241679581572918
2012-07-23 05:00:00,1153,0.395603642671292,13.4,70,53,0,13.1,Winter,5,Monday,139,0.40308277520555,-0.00747913253425847
2012-07-23 06:00:00,1153,0.523169991326974,13.3,70,52,0,12.6,Winter,6,Monday,139,0.510892687039279,0.0122773042876954
2012-07-23 07:00:00,1154,0.767354419410745,13.3,70,60,0,12.1,Winter,7,Monday,139,0.710952754742681,0.0564016646680636
2012-07-23 08:00:00,1154,0.853212419561449,13.6,68,52,0,12.1,Winter,8,Monday,140,0.793283716812258,0.0599287027491907
2012-07-23 09:00:00,1151,0.694405734144222,14.5,65,69,0,11.8,Winter,9,Monday,140,0.69398538937523,0.000420344768991776
2012-07-23 10:00:00,1152,0.618256729877373,14.7,63,52,0.1,15.2,Winter,10,Monday,140,0.6175715541652,0.000685175712172859
2012-07-23 11:00:00,1155,0.581567965367965,15.2,60,58,0.3,19.5,Winter,11,Monday,140,0.568207197410162,0.0133607679578031
2012-07-23 12:00:00,1158,0.6038165374677,15.6,58,75,0,19.6,Winter,12,Monday,140,0.549416058572594,0.0544004788951056
2012-07-23 13:00:00,1162,0.602330161588918,15.5,58,67,0.1,19.2,Winter,13,Monday,140,0.540288637460834,0.0620415241280843
2012-07-23 14:00:00,1165,0.596640409545771,15.6,58,72,0,18.4,Winter,14,Monday,140,0.53234517950799,0.0642952300377814
2012-07-23 15:00:00,1168,0.551134697581354,15.5,59,73,0,16.9,Winter,15,Monday,140,0.546810445847828,0.00432425173352646
2012-07-23 16:00:00,1168,0.669182696374444,15.3,59,59,0,14.4,Winter,16,Monday,140,0.633748748818531,0.0354339475559132
2012-07-23 17:00:00,1166,0.999328473413379,15.2,62,61,0,12.9,Winter,17,Monday,140,0.846839133394714,0.152489340018666
2012-07-23 18:00:00,1166,1.41386106346484,14.6,65,72,0,12.5,Winter,18,Monday,140,1.17026277544015,0.243598288024692
2012-07-23 19:00:00,1166,1.42103344768439,14.4,65,71,0,12.5,Winter,19,Monday,140,1.22790231984019,0.193131127844204
2012-07-23 20:00:00,1166,1.35805728914376,14.3,67,76,0,11.2,Winter,20,Monday,140,1.17044224784823,0.187615041295531
